sample_id,file_name,split,session_id,conveyor_id,label_code,quality_status,source_path,checksum,review_status,model_use,notes,fault_type
SAMPLE-0001,test2026/test/anomaly_id_01_00000000.wav,,SESSION-0001,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000000.wav,a5c76c64ef5b8df6e532fa436a6671ea2f2ecce870805e7f337ca427ea8f4662,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0074,test2026/test/anomaly_id_01_00000073.wav,,SESSION-0074,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000073.wav,72ae1b7851b8cd98198c2cbb4f4bf5fd9aed4055dd0872f63b2c384c8954f022,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0075,test2026/test/anomaly_id_01_00000074.wav,,SESSION-0075,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000074.wav,6870d32514c4c211c2d5da290527aca59215ce4065233d5c9e31445244b27cff,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0076,test2026/test/anomaly_id_01_00000075.wav,,SESSION-0076,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000075.wav,4793b5ebcffa90939adf4de1beac188958c614c10ca97a2d8063a50a054ab32a,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0077,test2026/test/anomaly_id_01_00000076.wav,,SESSION-0077,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000076.wav,7330a21aa1d8af93e3280e0f496ed114f38a02f134b8908ecadd5e05cf98d3a7,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0078,test2026/test/anomaly_id_01_00000077.wav,,SESSION-0078,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000077.wav,8b86df1c9a842d38bd04ab50542d86c3af84a1d97c3b2803f058cacd2e80ab0b,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0079,test2026/test/anomaly_id_01_00000078.wav,,SESSION-0079,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000078.wav,25ae713a4ed54d755c3102a79ff5ae8a65fe7e88ba93ee393477cb32c7303c93,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0080,test2026/test/anomaly_id_01_00000079.wav,,SESSION-0080,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000079.wav,46f940e90e2513010024b9cff068ac1c797581e914c4e69c0e51ebdf72282d29,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0081,test2026/test/anomaly_id_01_00000080.wav,,SESSION-0081,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000080.wav,b65e8cc21ff4a18c0b00c62e4fe2dda54adfbe433d9ff93aaf803751a59ba6bc,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0082,test2026/test/anomaly_id_01_00000081.wav,,SESSION-0082,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000081.wav,d82a5237fbd451aa837786a0e2326ffa7871af201c6e01acb8c7d11c5efa678c,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0083,test2026/test/anomaly_id_01_00000082.wav,,SESSION-0083,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000082.wav,1a515f648ec107e76ad6ae4685004f11050eed591863c3523f1606ac4c3847f4,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0084,test2026/test/anomaly_id_01_00000083.wav,,SESSION-0084,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000083.wav,bff460d0105a4d3ec7ba5f6eb77049100c496b4806729495a8a39626a8bff60c,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0085,test2026/test/anomaly_id_01_00000084.wav,,SESSION-0085,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000084.wav,277070cb730ec8825450424aa864d7637e3f16f88459f1ebec1b051ddb3e0247,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0086,test2026/test/anomaly_id_01_00000085.wav,,SESSION-0086,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000085.wav,6b4c2ef68d9c6b3c1a581818e3ce3d339c83efbe47a817196fa9e619c40f6789,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0087,test2026/test/anomaly_id_01_00000086.wav,,SESSION-0087,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000086.wav,38823ff1a8918c32429d067ea3c99d3a1c333dfa2e6c84679aec3f4100f8f748,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0088,test2026/test/anomaly_id_01_00000087.wav,,SESSION-0088,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000087.wav,d2233c3123e1c4ff16a08218c823ad495625acf38fd5777d4b5a65fed7f27722,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0089,test2026/test/anomaly_id_01_00000088.wav,,SESSION-0089,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000088.wav,82f4304f39fcdfee3e2671db85ced3fcdf849600e7a9aec25a3f4f5bf78290d4,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0090,test2026/test/anomaly_id_01_00000089.wav,,SESSION-0090,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000089.wav,4c1816953f38e57ed408e343145efa801dc01d3bb31924ab51066573f04f2b8c,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0091,test2026/test/anomaly_id_01_00000090.wav,,SESSION-0091,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000090.wav,c1858a2f571c9a0ba81c0f7747ef39f572985cf60a9be9b32fa20cee75be8f4f,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0092,test2026/test/anomaly_id_01_00000091.wav,,SESSION-0092,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000091.wav,44f1d7d90824d188c36d6d7fd44bc524c24e2cbc82d5426f93708a27f3a6ec9d,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0093,test2026/test/anomaly_id_01_00000092.wav,,SESSION-0093,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000092.wav,bb6e534def92d4f4e3370303f50cc251bb9215a1313dc1f3bd70b0db19f81037,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0094,test2026/test/anomaly_id_01_00000093.wav,,SESSION-0094,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000093.wav,1d4ad8709feed140296921b62a47079e614cf8ce5594e313c9da5f1cd3404f2b,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0095,test2026/test/anomaly_id_01_00000094.wav,,SESSION-0095,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000094.wav,06e1b1381d55a3c1494b0581f9406925fdf5f6e72c2097a52e0f2f63c1537a32,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0096,test2026/test/anomaly_id_01_00000095.wav,,SESSION-0096,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000095.wav,22e1be9e16ff4d1ca4fe211e398b7745f3f84be79c56d50223ef82340295e02e,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0097,test2026/test/anomaly_id_01_00000096.wav,,SESSION-0097,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000096.wav,1cd360425241fe778c32e707975a87880c821ed5452ce8b285c3c0334a76e991,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0098,test2026/test/anomaly_id_01_00000097.wav,,SESSION-0098,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000097.wav,6cccc9ea7e161e850d60790a80751dcdddbd062ceb2cd02bcb719d80ea6c915b,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0099,test2026/test/anomaly_id_01_00000098.wav,,SESSION-0099,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000098.wav,ddfbf75cad667df5a9c78318c999007872598df49df584427d3c0949c4d9c701,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0100,test2026/test/anomaly_id_01_00000099.wav,,SESSION-0100,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000099.wav,4d73dd92a338ea3510dce50e8386c6f3b9acdc5a37b8d8ca6a76f172ee59cdfc,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0101,test2026/test/anomaly_id_01_00000100.wav,,SESSION-0101,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000100.wav,4457cad0f0c8cc1372835734457a6e6872e17642d5a7cc4d8a6fde5c257e5f64,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0102,test2026/test/anomaly_id_01_00000101.wav,,SESSION-0102,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000101.wav,62d3a9586d613f1cc4a84711b9b9d0c2193e952a59701fd66ced791c323476d3,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0103,test2026/test/anomaly_id_01_00000102.wav,,SESSION-0103,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000102.wav,1d5d4b86f29b01d9a47535efb3519f6b9d14f3db10901cc8515b9c71fd599a30,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0104,test2026/test/anomaly_id_01_00000103.wav,,SESSION-0104,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000103.wav,c240dadee0cf2ae7c4a27d7b20675c23c72ca972a6c56c492e8893d65b88cd85,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0105,test2026/test/anomaly_id_01_00000104.wav,,SESSION-0105,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000104.wav,04e2d6a937dff92c579307b7300e7881f94cec43d2a6d354cddcfaba764431b4,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0106,test2026/test/anomaly_id_01_00000105.wav,,SESSION-0106,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000105.wav,0fdfa1015d1379ee58b534d01f159b996092edf150be17e72bfbee14acd5e496,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0107,test2026/test/anomaly_id_01_00000106.wav,,SESSION-0107,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000106.wav,4ea02895c36dfd713c56bad039f23861391bd31c8cdd582e0823fdfa96b5c584,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0108,test2026/test/anomaly_id_01_00000107.wav,,SESSION-0108,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000107.wav,71122beeefa87848ec0f9d59bd3c32a910020b6c2384ec056541cf37ded4a2cc,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0109,test2026/test/anomaly_id_01_00000108.wav,,SESSION-0109,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000108.wav,7df821ef0dab8b6967404c39bce640d75a8b31ba6077892dee5f1bd7ece0c728,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0110,test2026/test/anomaly_id_01_00000109.wav,,SESSION-0110,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000109.wav,cffcadf88fac28974117152ed4971a8281f44d865a293074ba964374711ec352,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0111,test2026/test/anomaly_id_01_00000110.wav,,SESSION-0111,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000110.wav,1dabf3f0bcf48650981a9954e8820964fbda0f9c8ffbe2d7cf4d6f84c5e04357,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0112,test2026/test/anomaly_id_01_00000111.wav,,SESSION-0112,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000111.wav,db45e49d09a1fc53f426760babf1af9c0137f912d9562d43c8819fd98fd50255,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0113,test2026/test/anomaly_id_01_00000112.wav,,SESSION-0113,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000112.wav,3433c61509498535b1b4dd58a00f6b61ac551fceb2bc30c58cae9349ec972f35,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0114,test2026/test/anomaly_id_01_00000113.wav,,SESSION-0114,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000113.wav,4383c2947e981d3366545fe25bdaec4b5dcb7eecaca9be23386453ee91dd6efb,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0115,test2026/test/anomaly_id_01_00000114.wav,,SESSION-0115,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000114.wav,cabc6a892bdfa107d5e56c026ecd65d709bfee83ae8746913ab29014abfb8a2d,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0116,test2026/test/anomaly_id_01_00000115.wav,,SESSION-0116,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000115.wav,bc0faa627ab1eff09ce7b38f21682a772d9b89f84a6868599cf07d6cf2ab7084,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0117,test2026/test/anomaly_id_01_00000116.wav,,SESSION-0117,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000116.wav,53c55de6e35654e5d42414ab56c7e5179df9c42834dd03cd3c58198eddc97507,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0118,test2026/test/anomaly_id_01_00000117.wav,,SESSION-0118,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000117.wav,25e11fc38d26d63baccaf922034fbf13c536ed5a73bb476c89af65f09b2900c5,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0119,test2026/test/anomaly_id_01_00000118.wav,,SESSION-0119,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000118.wav,6bdd0defdfc874bd96481093f8e4e6090cdcd811cfc5fa0174fae16870fab8b0,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0120,test2026/test/anomaly_id_01_00000119.wav,,SESSION-0120,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000119.wav,13e5342bd748ed3719410491a0ec00c8fc40616bc369e798f0cf1512ab5dfc96,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0121,test2026/test/anomaly_id_01_00000120.wav,,SESSION-0121,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000120.wav,2a407ac809a893542b477c449504e8da4c523858e7e05433a83b62a4feeaeee8,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0122,test2026/test/anomaly_id_01_00000121.wav,,SESSION-0122,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000121.wav,8592f03fdcd59c26afcd48748a7209a31bcdb032c423fbf2e0120a4d414c6385,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0123,test2026/test/anomaly_id_01_00000122.wav,,SESSION-0123,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000122.wav,73be6b0972fcf7f1cd5f8054c3d1f1dc64e2fa273d34caf2439076e417c0000f,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0124,test2026/test/anomaly_id_01_00000123.wav,,SESSION-0124,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000123.wav,7346ca157bdf2bb34de8ae55d6489640ef02f262003ba025fcd998c21ef92b49,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0125,test2026/test/anomaly_id_01_00000124.wav,,SESSION-0125,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000124.wav,3d43f4519f5fa0fb8ce3b84a657cad1c4ea0a4cd9091ae6caa98d39ee37198f1,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0126,test2026/test/anomaly_id_01_00000125.wav,,SESSION-0126,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000125.wav,47a71fa4fa848f2234f73b1b3522b046879a1081dbbdf9a739fa3a9b6b3ad012,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0127,test2026/test/anomaly_id_01_00000126.wav,,SESSION-0127,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000126.wav,35dbf7c81935a2f3ae88ad64b1ce3414a7c17c4a53a3947bfb9439d9b7af6704,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-0128,test2026/test/anomaly_id_01_00000127.wav,,SESSION-0128,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000127.wav,baf9807e71576de6ce95ec079b275fe92f500edb4f567079fd799d830b4e88ad,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
